,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc
636,0.75,0.4,0.65,2.93,-0.76,0.4,1.0700467279516348
637,0.74,0.4,0.66,3.11,-0.98,0.34,1.0692053123698928
638,0.74,0.4,0.65,3.48,-0.82,0.55,1.0630616162763098
639,0.74,0.4,0.65,3.54,-0.98,0.49,1.0630616162763098
640,0.74,0.39,0.65,3.41,-1.1,0.21,1.0593394168065304
641,0.74,0.39,0.65,3.93,-1.07,0.67,1.0593394168065304
642,0.74,0.39,0.65,4.02,-0.98,0.58,1.0593394168065304
643,0.75,0.39,0.65,4.36,-1.19,0.64,1.0663489110042734
644,0.74,0.39,0.65,4.09,-1.49,0.12,1.0593394168065304
645,0.74,0.38,0.65,3.93,-1.55,0.15,1.0556988206870368
646,0.74,0.38,0.64,3.75,-1.46,0.06,1.049571341072154
647,0.74,0.39,0.65,3.48,-1.62,-0.18,1.0593394168065304
648,0.74,0.39,0.64,2.99,-1.8,-0.24,1.0532331175955303
649,0.74,0.39,0.65,2.35,-1.71,-0.55,1.0593394168065304
650,0.74,0.39,0.64,1.89,-1.62,-0.76,1.0532331175955303
651,0.74,0.39,0.64,1.98,-1.59,-0.43,1.0532331175955303
652,0.74,0.4,0.63,1.28,-1.37,-0.82,1.050951949424901
653,0.75,0.39,0.63,1.37,-1.25,-1.16,1.0542770034483346
654,0.74,0.39,0.64,1.07,-0.76,-1.16,1.0532331175955303
655,0.74,0.4,0.64,1.07,-0.3,-1.34,1.056976820937905
656,0.74,0.39,0.64,0.91,-0.18,-1.16,1.0532331175955303
657,0.74,0.4,0.64,0.7,0.12,-1.4,1.056976820937905
658,0.75,0.4,0.64,0.88,0.73,-1.19,1.0640018796975879
659,0.74,0.4,0.64,0.76,0.34,-1.43,1.056976820937905
660,0.74,0.4,0.64,0.58,0.7,-1.46,1.056976820937905
661,0.74,0.39,0.64,1.1,0.7,-1.01,1.0532331175955303
662,0.74,0.39,0.64,1.46,0.46,-0.76,1.0532331175955303
663,0.74,0.39,0.64,1.98,0.82,-0.82,1.0532331175955303
664,0.75,0.39,0.64,2.47,0.64,-0.7,1.0602829810951415
665,0.74,0.38,0.65,3.05,0.46,-1.1,1.0556988206870368
666,0.74,0.39,0.65,3.29,0.52,-0.79,1.0593394168065304
667,0.72,0.39,0.64,3.63,0.73,-0.7,1.0392785959500945
668,0.73,0.39,0.64,4.12,0.49,-0.18,1.0462313319720453
669,0.73,0.39,0.64,4.05,0.27,-0.76,1.0462313319720453
670,0.75,0.39,0.64,3.87,-0.03,-0.61,1.0602829810951415
671,0.75,0.39,0.64,4.12,-0.06,-0.21,1.0602829810951415
672,0.74,0.39,0.64,4.3,0.24,-0.43,1.0532331175955303
673,0.74,0.39,0.64,3.9,0.06,-0.61,1.0532331175955303
674,0.74,0.38,0.64,3.72,-0.24,-0.98,1.049571341072154
675,0.74,0.38,0.64,3.32,0.18,-0.79,1.049571341072154
676,0.74,0.38,0.64,3.14,0.15,-1.28,1.049571341072154
677,0.74,0.38,0.64,2.65,0.21,-1.37,1.049571341072154
678,0.74,0.38,0.63,2.53,0.3,-1.68,1.0435037134576954
679,0.74,0.37,0.63,2.41,0.37,-1.77,1.0399038417084534
680,0.74,0.37,0.64,1.95,0.27,-1.89,1.0459923517884824
681,0.73,0.37,0.64,1.77,0.34,-2.26,1.0389417693018217
682,0.73,0.37,0.63,1.62,0.58,-2.53,1.032811696293182
683,0.75,0.38,0.64,1.4,0.52,-2.77,1.0566456359631644
684,0.75,0.38,0.63,0.67,0.85,-3.17,1.0506188652408637
685,0.74,0.38,0.64,0.15,0.64,-3.41,1.049571341072154
686,0.73,0.39,0.64,0.21,0.76,-3.35,1.0462313319720453
687,0.74,0.39,0.64,0.12,1.62,-3.41,1.0532331175955303
688,0.72,0.39,0.63,-0.06,1.25,-3.51,1.0331505214633538
689,0.74,0.39,0.64,-0.21,1.19,-3.54,1.0532331175955303
690,0.74,0.39,0.65,0.37,1.28,-3.69,1.0593394168065304
691,0.74,0.4,0.65,0.24,1.16,-4.02,1.0630616162763098
692,0.75,0.4,0.65,0.46,1.34,-3.78,1.0700467279516348
693,0.74,0.4,0.65,0.73,1.16,-3.66,1.0630616162763098
694,0.73,0.4,0.64,1.46,0.98,-3.75,1.05
695,0.73,0.41,0.64,1.46,0.88,-3.17,1.0538500842150176
696,0.74,0.4,0.64,1.65,0.67,-3.23,1.056976820937905
697,0.74,0.4,0.64,1.95,0.55,-3.17,1.056976820937905
698,0.74,0.4,0.64,2.26,0.55,-2.9,1.056976820937905
699,0.74,0.4,0.65,2.9,-0.09,-2.87,1.0630616162763098
700,0.73,0.4,0.65,3.81,0.43,-2.07,1.0561249926026748
701,0.72,0.41,0.64,4.05,-0.12,-1.92,1.0469479452198185
702,0.74,0.41,0.64,3.9,-0.43,-1.65,1.060801583709225
703,0.74,0.41,0.64,4.05,-0.4,-1.68,1.060801583709225
704,0.74,0.41,0.65,4.21,-0.27,-1.46,1.0668645649753299
705,0.74,0.41,0.64,4.02,-0.09,-1.1,1.060801583709225
706,0.74,0.41,0.64,4.21,-0.49,-1.16,1.060801583709225
707,0.74,0.41,0.64,3.9,-1.19,-1.04,1.060801583709225
708,0.75,0.41,0.64,3.66,-1.13,-1.13,1.067801479676817
709,0.74,0.4,0.64,3.45,-0.98,-1.22,1.056976820937905
710,0.75,0.4,0.64,3.57,-0.61,-1.13,1.0640018796975879
711,0.75,0.4,0.64,3.72,-0.06,-1.55,1.0640018796975879
712,0.75,0.4,0.63,3.75,-0.37,-1.4,1.0580170130957254
713,0.74,0.39,0.64,3.45,-0.12,-1.1,1.0532331175955303
714,0.74,0.39,0.64,3.63,0.18,-1.52,1.0532331175955303
715,0.75,0.39,0.64,3.75,0.61,-1.59,1.0602829810951415
716,0.75,0.4,0.64,3.63,0.85,-1.62,1.0640018796975879
717,0.74,0.4,0.63,3.2,1.01,-1.59,1.050951949424901
718,0.75,0.4,0.64,2.96,1.1,-1.95,1.0640018796975879
719,0.74,0.41,0.64,2.5,1.1,-1.92,1.060801583709225
720,0.74,0.41,0.64,1.98,1.01,-1.77,1.060801583709225
721,0.74,0.41,0.65,1.52,1.34,-1.77,1.0668645649753299
722,0.74,0.4,0.64,1.16,1.07,-1.89,1.056976820937905
723,0.74,0.4,0.65,1.4,1.01,-1.74,1.0630616162763098
724,0.74,0.4,0.64,1.16,1.13,-1.59,1.056976820937905
725,0.74,0.4,0.65,1.16,1.46,-1.4,1.0630616162763098
726,0.74,0.4,0.64,1.34,2.13,-1.83,1.056976820937905
727,0.74,0.4,0.64,0.88,1.71,-1.43,1.056976820937905
728,0.74,0.4,0.64,1.16,2.01,-1.34,1.056976820937905
729,0.74,0.4,0.65,1.4,2.41,-1.4,1.0630616162763098
730,0.74,0.4,0.65,1.4,2.35,-1.16,1.0630616162763098
731,0.74,0.4,0.65,1.8,2.41,-0.76,1.0630616162763098
732,0.73,0.4,0.66,1.86,2.13,-0.55,1.0623088063270492
733,0.73,0.4,0.65,2.16,2.41,-0.3,1.0561249926026748
734,0.73,0.4,0.65,2.26,2.01,-0.34,1.0561249926026748
735,0.73,0.4,0.65,2.68,1.68,0.0,1.0561249926026748
736,0.73,0.4,0.65,2.53,1.49,-0.03,1.0561249926026748
737,0.73,0.4,0.66,2.44,0.85,0.34,1.0623088063270492
738,0.73,0.4,0.66,2.47,0.06,0.4,1.0623088063270492
739,0.73,0.4,0.66,2.59,0.18,0.79,1.0623088063270492
740,0.73,0.39,0.67,2.87,-0.03,0.58,1.0648474069086145
741,0.74,0.4,0.66,2.84,-0.52,0.18,1.0692053123698928
742,0.74,0.39,0.66,2.99,-0.88,0.12,1.0655045753069294
743,0.74,0.39,0.66,3.23,-0.95,0.21,1.0655045753069294
744,0.74,0.39,0.66,3.17,-0.82,-0.18,1.0655045753069294
745,0.74,0.39,0.66,3.2,-1.28,0.18,1.0655045753069294
746,0.73,0.39,0.66,3.26,-1.31,-0.09,1.0585839598255775
747,0.74,0.39,0.65,3.45,-1.13,-0.24,1.0593394168065304
748,0.74,0.39,0.64,3.14,-1.43,-0.55,1.0532331175955303
749,0.74,0.39,0.65,3.11,-1.59,-0.67,1.0593394168065304
750,0.74,0.39,0.65,2.68,-1.62,-0.98,1.0593394168065304
751,0.74,0.39,0.65,2.5,-1.49,-0.85,1.0593394168065304
752,0.74,0.4,0.64,2.07,-1.43,-1.04,1.056976820937905
753,0.74,0.4,0.64,1.65,-1.19,-1.22,1.056976820937905
754,0.74,0.4,0.63,1.22,-1.04,-1.25,1.050951949424901
755,0.74,0.4,0.63,0.88,-0.95,-1.43,1.050951949424901
756,0.74,0.4,0.63,0.43,-0.7,-1.4,1.050951949424901
757,0.74,0.4,0.64,-0.21,-0.4,-1.49,1.056976820937905
758,0.74,0.4,0.63,-0.06,-0.27,-1.43,1.050951949424901
759,0.75,0.4,0.63,-0.34,-0.03,-1.31,1.0580170130957254
760,0.73,0.4,0.64,-0.4,0.03,-1.28,1.05
761,0.72,0.4,0.64,-0.09,0.43,-1.19,1.043072384832424
762,0.73,0.4,0.64,0.58,0.64,-0.98,1.05
763,0.74,0.39,0.64,0.52,0.64,-0.95,1.0532331175955303
764,0.73,0.39,0.64,0.98,0.4,-0.46,1.0462313319720453
765,0.73,0.39,0.64,1.59,0.3,-0.52,1.0462313319720453
766,0.73,0.38,0.64,2.01,-0.21,-0.21,1.042544963059148
767,0.73,0.38,0.64,2.56,-0.24,-0.18,1.042544963059148
768,0.73,0.38,0.64,3.05,-0.7,-0.4,1.042544963059148
769,0.73,0.39,0.64,3.45,-1.25,-0.52,1.0462313319720453
770,0.73,0.38,0.65,3.66,-1.62,-0.43,1.0487134975769121
771,0.73,0.38,0.64,3.75,-1.77,-0.24,1.042544963059148
772,0.73,0.38,0.64,4.45,-1.92,-0.52,1.042544963059148
773,0.72,0.39,0.64,4.33,-2.1,-0.49,1.0392785959500945
774,0.75,0.39,0.64,3.96,-1.95,-0.91,1.0602829810951415
775,0.74,0.39,0.63,3.87,-1.37,-1.04,1.0471867073258714
776,0.74,0.39,0.63,3.69,-0.46,-1.4,1.0471867073258714
777,0.74,0.39,0.63,3.14,-0.49,-1.34,1.0471867073258714
778,0.74,0.39,0.63,2.74,-0.21,-1.46,1.0471867073258714
779,0.74,0.39,0.62,1.8,-0.15,-2.01,1.0412012293500235
780,0.74,0.39,0.64,2.01,-0.03,-2.23,1.0532331175955303
781,0.74,0.38,0.63,2.62,0.76,-2.32,1.0435037134576954
782,0.74,0.4,0.63,2.32,0.67,-2.26,1.050951949424901
783,0.74,0.39,0.64,2.01,0.4,-2.9,1.0532331175955303
784,0.74,0.39,0.64,1.92,1.01,-3.38,1.0532331175955303
785,0.74,0.4,0.63,1.68,0.88,-3.35,1.050951949424901
786,0.73,0.41,0.63,1.28,0.95,-3.23,1.047807234180028
787,0.73,0.41,0.64,1.01,0.85,-3.2,1.0538500842150176
788,0.73,0.42,0.64,0.46,0.18,-3.08,1.0577806956075537
789,0.73,0.42,0.63,0.15,-0.3,-3.2,1.0517604289951206
790,0.73,0.42,0.64,-0.52,-0.24,-2.99,1.0577806956075537
791,0.74,0.42,0.63,-0.73,-0.24,-3.02,1.0587256490706174
792,0.74,0.41,0.63,-0.55,-0.12,-2.8,1.0547985589675406
793,0.74,0.42,0.64,-0.67,-0.09,-3.17,1.0647065323364933
794,0.73,0.41,0.64,-0.37,0.12,-2.71,1.0538500842150176
795,0.72,0.42,0.65,-0.03,0.15,-2.32,1.057024124606435
796,0.72,0.42,0.64,0.15,0.3,-2.29,1.050904372433572
797,0.74,0.41,0.64,0.85,0.37,-1.49,1.060801583709225
798,0.74,0.41,0.64,1.1,0.64,-1.55,1.060801583709225
799,0.75,0.41,0.64,1.95,0.55,-1.07,1.067801479676817
800,0.74,0.41,0.65,2.16,0.12,-1.31,1.0668645649753299
801,0.74,0.4,0.65,2.47,0.34,-0.85,1.0630616162763098
802,0.74,0.4,0.65,3.41,0.34,-1.16,1.0630616162763098
803,0.74,0.4,0.65,3.54,0.46,-0.82,1.0630616162763098
804,0.74,0.41,0.65,3.75,0.37,-0.91,1.0668645649753299
805,0.73,0.41,0.65,3.54,0.24,-1.01,1.0599528291391085
806,0.74,0.41,0.64,3.6,0.15,-0.98,1.060801583709225
807,0.73,0.41,0.65,3.14,-0.09,-0.46,1.0599528291391085
808,0.74,0.42,0.65,2.93,-0.52,-0.61,1.0707474025184465
809,0.74,0.41,0.65,2.32,-0.52,-0.27,1.0668645649753299
810,0.74,0.4,0.65,2.26,-0.95,-0.76,1.0630616162763098
811,0.74,0.4,0.65,1.83,-1.37,-0.79,1.0630616162763098
812,0.74,0.4,0.65,1.62,-1.28,-1.07,1.0630616162763098
813,0.74,0.4,0.64,1.49,-1.31,-0.79,1.056976820937905
814,0.74,0.4,0.64,1.74,-0.85,-0.49,1.056976820937905
815,0.74,0.4,0.65,1.68,-0.43,-0.27,1.0630616162763098
816,0.74,0.39,0.65,1.83,-0.52,-0.58,1.0593394168065304
817,0.74,0.4,0.65,1.74,-0.73,-0.85,1.0630616162763098
818,0.74,0.39,0.66,1.71,-0.27,-1.07,1.0655045753069294
819,0.74,0.4,0.66,1.83,-0.43,-1.13,1.0692053123698928
820,0.74,0.41,0.65,1.49,-0.55,-1.19,1.0668645649753299
821,0.74,0.41,0.65,1.52,-0.61,-1.19,1.0668645649753299
822,0.74,0.41,0.64,1.1,-0.95,-1.07,1.060801583709225
823,0.74,0.42,0.64,0.67,-0.61,-1.28,1.0647065323364933
824,0.74,0.42,0.65,0.0,-0.88,-1.16,1.0707474025184465
825,0.74,0.42,0.64,-0.43,-1.01,-1.1,1.0647065323364933
826,0.74,0.41,0.64,-1.13,-1.07,-0.58,1.060801583709225
827,0.74,0.42,0.64,-1.28,-1.01,-0.34,1.0647065323364933
828,0.74,0.41,0.65,-1.43,-0.7,0.03,1.0668645649753299
829,0.74,0.41,0.64,-1.34,-0.46,0.06,1.060801583709225
830,0.74,0.41,0.64,-0.98,-0.7,0.12,1.060801583709225
831,0.74,0.41,0.64,-1.04,-0.79,-0.03,1.060801583709225
832,0.74,0.41,0.64,-1.1,-0.64,-0.06,1.060801583709225
833,0.74,0.41,0.63,-0.91,-0.21,-0.09,1.0547985589675406
834,0.75,0.41,0.63,-0.98,0.09,-0.12,1.061838029079765
835,0.75,0.41,0.63,-0.76,0.21,0.15,1.061838029079765
836,0.74,0.4,0.64,-0.82,0.3,-0.37,1.056976820937905
837,0.74,0.4,0.63,-0.85,0.82,-0.3,1.050951949424901
838,0.75,0.4,0.64,-0.91,0.95,-0.3,1.0640018796975879
839,0.75,0.4,0.63,-0.4,1.07,-0.3,1.0580170130957254
840,0.75,0.4,0.63,-0.46,1.19,-0.4,1.0580170130957254
841,0.74,0.39,0.64,-0.21,1.16,0.09,1.0532331175955303
842,0.74,0.4,0.64,0.27,1.34,-0.15,1.056976820937905
843,0.74,0.39,0.64,0.88,1.16,0.15,1.0532331175955303
844,0.74,0.39,0.64,1.16,0.82,0.18,1.0532331175955303
845,0.74,0.39,0.64,1.4,1.04,0.7,1.0532331175955303
846,0.74,0.39,0.64,1.65,1.1,0.43,1.0532331175955303
847,0.74,0.38,0.63,2.01,0.91,0.67,1.0435037134576954
848,0.74,0.38,0.64,2.65,1.25,0.64,1.049571341072154
849,0.74,0.38,0.64,2.9,1.22,1.07,1.049571341072154
850,0.74,0.38,0.64,3.35,1.1,1.34,1.049571341072154
851,0.73,0.38,0.65,3.35,0.61,1.1,1.0487134975769121
852,0.73,0.38,0.64,3.45,-0.09,0.85,1.042544963059148
853,0.74,0.37,0.64,3.32,0.06,0.73,1.0459923517884824
854,0.74,0.37,0.64,3.87,0.12,0.43,1.0459923517884824
855,0.73,0.37,0.65,3.63,0.4,0.24,1.04513157066467
856,0.73,0.38,0.64,3.51,0.09,0.43,1.042544963059148
857,0.73,0.38,0.64,3.38,0.49,0.0,1.042544963059148
858,0.72,0.38,0.64,3.17,0.34,0.0,1.0355674772799695
859,0.73,0.38,0.63,2.5,0.09,-0.52,1.036436201606254
860,0.73,0.38,0.64,2.44,-0.06,-0.61,1.042544963059148
861,0.73,0.39,0.64,2.01,0.03,-1.1,1.0462313319720453
862,0.73,0.38,0.64,1.8,-0.24,-1.13,1.042544963059148
863,0.72,0.38,0.64,1.68,-0.43,-1.31,1.0355674772799695
864,0.74,0.38,0.64,1.16,0.06,-1.86,1.049571341072154
865,0.74,0.38,0.64,1.52,0.34,-1.8,1.049571341072154
866,0.74,0.38,0.64,1.68,0.82,-1.83,1.049571341072154
867,0.74,0.38,0.63,1.59,0.98,-2.1,1.0435037134576954
868,0.73,0.38,0.64,1.71,1.25,-2.26,1.042544963059148
869,0.73,0.38,0.63,1.92,1.31,-2.38,1.036436201606254
870,0.73,0.39,0.64,2.23,1.43,-2.53,1.0462313319720453
871,0.75,0.39,0.64,2.07,1.59,-2.74,1.0602829810951415
872,0.74,0.39,0.64,2.26,1.92,-2.53,1.0532331175955303
873,0.73,0.4,0.64,2.16,2.04,-2.44,1.05
874,0.72,0.4,0.64,1.92,1.92,-2.41,1.043072384832424
875,0.74,0.4,0.64,1.25,1.77,-2.44,1.056976820937905
876,0.72,0.4,0.64,1.25,1.49,-2.35,1.043072384832424
877,0.73,0.4,0.65,1.19,1.46,-2.04,1.0561249926026748
878,0.73,0.4,0.65,1.28,2.04,-1.98,1.0561249926026748
879,0.73,0.41,0.65,1.1,1.62,-1.68,1.0599528291391085
880,0.74,0.41,0.65,0.82,1.62,-2.1,1.0668645649753299
881,0.74,0.4,0.65,0.64,1.46,-2.16,1.0630616162763098
882,0.75,0.41,0.65,0.88,0.61,-1.98,1.0738249391777042
883,0.73,0.41,0.65,0.82,0.61,-1.74,1.0599528291391085
884,0.72,0.41,0.66,1.1,0.52,-1.4,1.059292216529509
885,0.73,0.41,0.66,1.49,0.3,-1.59,1.066114440386209
886,0.72,0.41,0.66,1.89,0.18,-1.16,1.059292216529509
887,0.74,0.41,0.66,1.86,0.21,-0.55,1.0729864864013898
888,0.73,0.41,0.65,1.98,0.55,-1.34,1.0599528291391085
889,0.74,0.42,0.66,2.13,-0.12,-0.91,1.0768472500777444
890,0.74,0.42,0.66,2.2,-0.03,-0.64,1.0768472500777444
891,0.73,0.42,0.65,2.16,-0.27,-0.64,1.0638608931622593
892,0.75,0.41,0.66,2.35,-0.67,-0.24,1.079907403437906
893,0.73,0.41,0.65,2.59,-1.07,-0.46,1.0599528291391085
894,0.73,0.4,0.66,2.77,-0.85,-0.18,1.0623088063270492
895,0.75,0.4,0.66,3.38,-0.7,0.03,1.0761505470890214
896,0.75,0.4,0.66,3.63,-0.24,0.24,1.0761505470890214
897,0.74,0.41,0.66,3.78,-0.06,0.24,1.0729864864013898
898,0.72,0.4,0.65,3.84,0.0,-0.03,1.049237818609299
899,0.73,0.4,0.66,3.87,-0.55,0.27,1.0623088063270492
900,0.75,0.4,0.66,3.51,-1.1,0.88,1.0761505470890214
901,0.72,0.4,0.65,3.02,-1.04,0.27,1.049237818609299
902,0.74,0.4,0.65,3.17,-1.16,0.37,1.0630616162763098
903,0.73,0.39,0.65,3.35,-1.71,0.21,1.0523782589924593
904,0.74,0.39,0.65,3.41,-1.13,0.4,1.0593394168065304
905,0.74,0.38,0.65,3.6,-0.73,0.21,1.0556988206870368
906,0.74,0.38,0.65,3.72,-0.58,0.09,1.0556988206870368
907,0.74,0.39,0.65,3.69,-0.55,-0.12,1.0593394168065304
908,0.74,0.39,0.64,3.38,-0.52,-0.34,1.0532331175955303
909,0.74,0.39,0.64,3.02,-1.19,-0.3,1.0532331175955303
910,0.73,0.39,0.64,2.65,-1.13,-0.37,1.0462313319720453
911,0.74,0.39,0.64,1.83,-0.88,-0.67,1.0532331175955303
912,0.74,0.39,0.64,1.71,-0.73,-0.55,1.0532331175955303
913,0.74,0.39,0.64,1.31,-0.49,-1.16,1.0532331175955303
914,0.74,0.4,0.64,1.43,-0.18,-1.01,1.056976820937905
915,0.74,0.4,0.63,1.25,-0.03,-0.98,1.050951949424901
916,0.74,0.4,0.64,0.24,-0.27,-1.13,1.056976820937905
917,0.74,0.4,0.64,-0.12,-0.12,-1.22,1.056976820937905
918,0.73,0.4,0.64,-0.06,0.06,-1.1,1.05
919,0.74,0.4,0.64,-0.24,0.18,-0.88,1.056976820937905
920,0.74,0.39,0.64,-0.21,-0.15,-0.91,1.0532331175955303
921,0.74,0.39,0.65,0.4,-0.4,-1.01,1.0593394168065304
922,0.73,0.39,0.64,0.79,-0.49,-0.79,1.0462313319720453
923,0.74,0.4,0.64,1.1,-0.85,-0.95,1.056976820937905
924,0.73,0.39,0.64,1.43,-0.79,-0.79,1.0462313319720453
925,0.74,0.4,0.64,1.65,-0.27,-0.06,1.056976820937905
926,0.74,0.39,0.64,2.01,-0.34,-0.06,1.0532331175955303
927,0.73,0.4,0.63,2.56,-0.37,0.06,1.0439348638684312
928,0.73,0.39,0.64,2.68,-0.4,0.15,1.0462313319720453
929,0.74,0.39,0.64,3.11,-0.49,0.15,1.0532331175955303
930,0.74,0.39,0.64,3.17,-0.34,-0.24,1.0532331175955303
931,0.74,0.39,0.64,3.35,-0.49,-0.3,1.0532331175955303
932,0.74,0.39,0.64,3.48,-0.09,-0.4,1.0532331175955303
933,0.74,0.39,0.64,3.51,0.0,-0.15,1.0532331175955303
934,0.74,0.4,0.64,3.41,0.03,-0.7,1.056976820937905
935,0.75,0.39,0.63,3.11,-0.21,-0.61,1.0542770034483346
936,0.74,0.4,0.63,3.02,0.06,-0.73,1.050951949424901
937,0.74,0.4,0.63,2.53,0.24,-0.61,1.050951949424901
938,0.74,0.41,0.63,2.13,0.43,-0.79,1.0547985589675406
939,0.74,0.4,0.63,1.52,0.27,-0.91,1.050951949424901
940,0.74,0.4,0.63,1.28,0.09,-0.58,1.050951949424901
941,0.74,0.4,0.63,0.64,0.34,-1.1,1.050951949424901
942,0.74,0.4,0.63,0.43,0.46,-1.19,1.050951949424901
943,0.74,0.4,0.64,0.09,0.61,-1.16,1.056976820937905
944,0.74,0.4,0.63,-0.21,0.61,-1.37,1.050951949424901
945,0.74,0.4,0.64,-0.3,0.58,-1.4,1.056976820937905
946,0.74,0.39,0.64,-0.09,0.79,-1.31,1.0532331175955303
947,0.73,0.39,0.64,-0.06,1.16,-0.79,1.0462313319720453
948,0.73,0.39,0.64,0.46,0.91,-1.13,1.0462313319720453
949,0.74,0.39,0.64,0.52,1.25,-1.22,1.0532331175955303
950,0.74,0.39,0.64,1.13,1.19,-1.13,1.0532331175955303
951,0.74,0.39,0.64,1.55,1.43,-1.01,1.0532331175955303
952,0.74,0.38,0.64,1.89,1.1,-0.85,1.049571341072154
953,0.73,0.39,0.65,2.44,1.52,-0.98,1.0523782589924593
954,0.73,0.39,0.65,2.71,1.31,-0.61,1.0523782589924593
955,0.72,0.39,0.65,3.23,0.88,-0.7,1.0454664030948102
956,0.72,0.4,0.65,3.17,0.88,-0.3,1.049237818609299
957,0.73,0.4,0.64,3.02,0.24,-0.3,1.05
958,0.73,0.4,0.65,2.96,0.06,-0.43,1.0561249926026748
959,0.73,0.4,0.65,3.11,-0.03,-0.27,1.0561249926026748
960,0.73,0.4,0.65,2.9,-0.3,-0.49,1.0561249926026748
961,0.73,0.39,0.65,2.74,-0.91,-0.61,1.0523782589924593
962,0.73,0.39,0.65,2.41,-0.95,-0.61,1.0523782589924593
963,0.74,0.4,0.64,2.35,-0.52,-0.49,1.056976820937905
964,0.75,0.39,0.64,2.16,-1.01,-0.64,1.0602829810951415
965,0.74,0.4,0.65,2.23,-1.31,-0.58,1.0630616162763098
966,0.74,0.39,0.65,1.98,-0.85,-0.67,1.0593394168065304
967,0.75,0.39,0.65,2.23,-0.67,-0.7,1.0663489110042734
968,0.74,0.39,0.65,2.59,-0.91,-0.79,1.0593394168065304
969,0.74,0.38,0.64,2.74,-0.76,-0.67,1.049571341072154
970,0.74,0.39,0.64,2.77,-0.88,-0.82,1.0532331175955303
971,0.74,0.39,0.64,2.71,-0.76,-1.04,1.0532331175955303
972,0.74,0.39,0.64,2.68,-0.52,-1.22,1.0532331175955303
973,0.74,0.4,0.64,2.56,-0.49,-1.31,1.056976820937905
974,0.74,0.4,0.64,2.01,-0.46,-1.1,1.056976820937905
975,0.74,0.4,0.64,1.74,-0.73,-1.43,1.056976820937905
976,0.74,0.4,0.64,1.4,-0.24,-1.43,1.056976820937905
977,0.74,0.41,0.63,1.16,-0.37,-1.62,1.0547985589675406
978,0.74,0.41,0.63,0.64,0.03,-1.55,1.0547985589675406
979,0.74,0.41,0.64,0.09,0.15,-1.52,1.060801583709225
980,0.74,0.4,0.64,0.03,0.3,-1.65,1.056976820937905
981,0.74,0.4,0.64,-0.4,0.12,-1.62,1.056976820937905
982,0.74,0.4,0.64,-0.18,-0.18,-1.43,1.056976820937905
983,0.75,0.4,0.65,0.15,-0.06,-1.16,1.0700467279516348
984,0.74,0.4,0.65,0.7,0.34,-1.07,1.0630616162763098
985,0.72,0.39,0.65,0.98,0.12,-1.25,1.0454664030948102
986,0.73,0.4,0.66,1.34,0.15,-0.95,1.0623088063270492
987,0.74,0.4,0.65,1.74,0.34,-0.76,1.0630616162763098
988,0.75,0.4,0.64,2.32,0.21,-0.4,1.0640018796975879
989,0.74,0.39,0.65,2.38,0.0,-0.52,1.0593394168065304
990,0.73,0.4,0.65,2.59,-0.03,-0.18,1.0561249926026748
991,0.74,0.4,0.64,3.23,0.06,-0.15,1.056976820937905
992,0.74,0.39,0.65,3.51,0.21,0.12,1.0593394168065304
993,0.74,0.4,0.65,3.54,0.09,-0.06,1.0630616162763098
994,0.74,0.4,0.64,3.66,0.06,0.21,1.056976820937905
995,0.73,0.4,0.65,3.69,-0.34,0.15,1.0561249926026748
996,0.74,0.4,0.64,3.26,-0.21,0.0,1.056976820937905
997,0.74,0.4,0.64,3.29,-0.27,0.09,1.056976820937905
998,0.74,0.4,0.63,2.9,-0.3,-0.09,1.050951949424901
999,0.74,0.4,0.64,2.77,0.06,0.0,1.056976820937905
1000,0.74,0.4,0.64,2.1,-0.55,-0.09,1.056976820937905
1001,0.75,0.39,0.64,1.83,-0.21,-0.4,1.0602829810951415
1002,0.75,0.39,0.64,1.59,-0.15,-0.85,1.0602829810951415
1003,0.75,0.4,0.64,1.19,0.12,-0.76,1.0640018796975879
1004,0.75,0.4,0.63,0.85,0.0,-0.85,1.0580170130957254
1005,0.75,0.39,0.64,0.46,-0.09,-0.88,1.0602829810951415
1006,0.74,0.39,0.63,0.76,0.24,-1.19,1.0471867073258714
1007,0.75,0.39,0.64,0.49,0.85,-1.37,1.0602829810951415
1008,0.75,0.39,0.64,1.07,1.43,-1.74,1.0602829810951415
1009,0.75,0.39,0.64,1.19,1.74,-1.49,1.0602829810951415
1010,0.74,0.4,0.64,1.4,1.95,-1.68,1.056976820937905
1011,0.74,0.4,0.64,0.98,1.65,-1.28,1.056976820937905
1012,0.74,0.4,0.64,0.91,1.55,-1.28,1.056976820937905
1013,0.74,0.41,0.64,0.7,1.65,-1.37,1.060801583709225
1014,0.73,0.41,0.64,0.3,0.91,-1.31,1.0538500842150176
1015,0.74,0.41,0.65,0.27,1.19,-1.04,1.0668645649753299
1016,0.73,0.41,0.65,0.21,0.88,-0.37,1.0599528291391085
1017,0.73,0.41,0.65,0.27,0.64,-0.24,1.0599528291391085
1018,0.73,0.4,0.65,0.55,0.46,-0.09,1.0561249926026748
1019,0.73,0.4,0.65,0.88,0.43,0.34,1.0561249926026748
1020,0.73,0.4,0.65,1.31,0.67,0.55,1.0561249926026748
1021,0.73,0.4,0.65,1.46,0.15,0.95,1.0561249926026748
1022,0.73,0.39,0.65,2.04,-0.37,0.58,1.0523782589924593
