,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc
0,0.42,0.72,0.62,14.63,22.16,50.49,1.0388455130576442
1,0.41,0.71,0.62,13.72,22.68,50.73,1.0279105019407089
2,0.43,0.7,0.61,13.02,23.29,50.46,1.0232301793829186
3,0.43,0.7,0.62,12.56,24.36,50.24,1.0292230079045066
4,0.43,0.7,0.62,12.71,25.73,50.12,1.0292230079045066
5,0.43,0.7,0.62,12.26,26.55,49.18,1.0292230079045066
6,0.44,0.7,0.62,11.95,27.16,48.51,1.0334408546211051
7,0.42,0.69,0.62,12.38,27.68,49.42,1.0182828683622247
8,0.42,0.69,0.62,12.65,28.29,50.03,1.0182828683622247
9,0.39,0.68,0.63,12.84,28.63,51.22,1.0056838469419702
10,0.4,0.68,0.63,13.29,29.45,51.62,1.009603882718366
11,0.41,0.66,0.64,13.99,30.3,52.16,1.006628034578811
12,0.42,0.65,0.64,14.88,30.67,51.71,1.0042410069301093
13,0.41,0.64,0.64,16.16,29.85,51.34,0.9936297097007517
14,0.41,0.64,0.65,17.32,29.94,51.01,1.0000999950004998
15,0.41,0.64,0.64,18.54,29.7,50.64,0.9936297097007517
16,0.42,0.63,0.64,19.57,29.18,50.85,0.9914131328563285
17,0.4,0.63,0.65,21.04,29.27,50.55,0.9896464014990405
18,0.41,0.63,0.65,22.04,28.57,50.34,0.9937303457175896
19,0.41,0.63,0.64,22.44,27.41,49.97,0.9872183142547548
20,0.4,0.63,0.64,23.35,27.62,49.7,0.9831073186585482
21,0.4,0.64,0.64,24.21,26.95,49.73,0.9895453501482385
22,0.39,0.64,0.63,25.09,26.34,50.0,0.9790812019439451
23,0.39,0.64,0.63,26.04,26.77,49.88,0.9790812019439451
24,0.39,0.64,0.62,26.34,25.7,50.27,0.9726767191621275
25,0.39,0.65,0.63,27.07,25.15,50.27,0.9856469956328179
26,0.39,0.65,0.63,27.56,24.91,50.79,0.9856469956328179
27,0.39,0.64,0.61,28.54,24.79,51.31,0.9663332758422428
28,0.39,0.64,0.62,29.3,24.7,52.32,0.9726767191621275
29,0.4,0.64,0.62,30.55,24.91,52.84,0.9767292357659825
30,0.41,0.63,0.61,31.4,25.15,54.05,0.9680392554023829
31,0.41,0.63,0.61,33.02,26.28,54.33,0.9680392554023829
32,0.41,0.63,0.6,33.75,26.71,55.4,0.9617692030835672
33,0.41,0.62,0.6,34.85,26.65,55.58,0.95524865872714
34,0.42,0.62,0.6,35.24,27.01,55.4,0.9595832428716125
35,50.78,0.23,0.68,5.49,0.67,0.52,50.785073594512
36,0.78,0.24,0.67,5.88,0.7,0.4,1.0558882516630252
37,0.78,0.24,0.68,6.4,1.19,0.52,1.06226173799116
38,0.78,0.24,0.67,6.4,0.79,0.06,1.0558882516630252
39,0.78,0.24,0.67,6.13,0.73,-0.34,1.0558882516630252
40,0.78,0.24,0.67,5.76,1.01,-0.27,1.0558882516630252
41,0.79,0.25,0.67,4.85,1.37,-0.67,1.0655984234222573
42,0.78,0.25,0.67,4.09,1.16,-1.01,1.0582060290888538
43,0.79,0.25,0.66,3.51,1.65,-1.59,1.0593394168065304
44,0.79,0.24,0.66,2.96,1.89,-1.19,1.057024124606435
45,0.79,0.24,0.66,2.68,2.93,-1.43,1.057024124606435
46,0.79,0.24,0.66,2.35,3.08,-1.77,1.057024124606435
47,0.79,0.24,0.66,1.92,2.87,-2.1,1.057024124606435
48,0.78,0.24,0.66,1.59,3.02,-2.16,1.049571341072154
49,0.78,0.24,0.67,1.37,2.74,-2.2,1.0558882516630252
50,0.78,0.24,0.67,1.4,2.47,-1.89,1.0558882516630252
51,0.78,0.23,0.67,1.59,2.68,-1.86,1.0536602868097478
52,0.78,0.23,0.67,1.65,1.92,-1.62,1.0536602868097478
53,0.78,0.23,0.68,1.65,1.77,-1.65,1.0600471687618434
54,0.77,0.24,0.68,1.71,1.16,-1.62,1.0549407566304376
55,0.77,0.24,0.68,1.8,0.12,-1.77,1.0549407566304376
56,0.77,0.24,0.69,1.49,-0.37,-1.49,1.061414151026827
57,0.77,0.24,0.68,1.31,-0.27,-1.28,1.0549407566304376
58,0.78,0.25,0.67,1.43,-0.52,-1.43,1.0582060290888538
59,0.78,0.25,0.67,0.95,-0.79,-1.34,1.0582060290888538
60,0.78,0.25,0.68,1.31,-0.46,-1.25,1.0645656391223606
61,0.78,0.25,0.67,1.34,-0.7,-1.43,1.0582060290888538
62,0.79,0.25,0.67,1.43,-0.18,-1.37,1.0655984234222573
63,0.79,0.26,0.67,1.8,0.09,-1.62,1.067988763985839
64,0.79,0.26,0.67,1.68,0.12,-1.74,1.067988763985839
65,0.79,0.26,0.66,1.68,0.98,-1.25,1.0617438485811916
66,0.79,0.27,0.66,1.52,1.52,-1.4,1.0642368157510809
67,0.79,0.27,0.66,1.46,2.29,-1.16,1.0642368157510809
68,0.78,0.27,0.67,0.88,2.38,-1.37,1.06310864919819
69,0.79,0.28,0.66,0.34,2.47,-1.59,1.0668176976409793
70,0.79,0.28,0.66,-0.4,3.23,-1.59,1.0668176976409793
71,0.79,0.28,0.66,-1.04,2.65,-1.77,1.0668176976409793
72,0.78,0.28,0.67,-2.07,2.9,-1.92,1.0656922632730332
73,0.78,0.28,0.67,-2.59,2.87,-1.74,1.0656922632730332
74,0.78,0.28,0.67,-3.41,2.26,-1.68,1.0656922632730332
75,0.78,0.28,0.68,-3.9,2.13,-1.55,1.0720074626605918
76,0.78,0.28,0.69,-4.63,1.28,-1.04,1.0783784122468327
77,0.78,0.27,0.7,-5.18,0.7,-1.59,1.082266141020775
78,0.78,0.26,0.7,-5.88,0.06,-1.4,1.079814798935447
79,0.79,0.26,0.7,-5.91,-0.4,-1.89,1.0870602559196063
80,0.79,0.24,0.7,-6.52,-1.68,-1.77,1.082450922675019
81,0.8,0.24,0.7,-7.32,-1.95,-2.16,1.0897706180660223
82,0.82,0.23,0.71,-8.48,-1.34,-2.35,1.1087831167545796
83,0.84,0.23,0.72,-9.63,-0.73,-2.8,1.13
84,0.86,0.22,0.72,-11.59,-0.58,-3.66,1.142978564978364
85,0.88,0.21,0.74,-13.38,0.7,-4.21,1.1688028062936877
86,0.91,0.21,0.74,-15.91,1.98,-4.91,1.1915536076903968
87,0.95,0.2,0.75,-19.57,3.75,-5.12,1.2267844146385296
88,0.98,0.18,0.76,-23.78,7.62,-5.4,1.2531560158256432
89,1.02,0.15,0.79,-28.66,12.68,-6.16,1.2988456413292535
90,1.13,0.12,0.83,-37.26,18.66,-4.91,1.4071957930579524
91,1.22,0.08,0.85,-44.48,25.79,-5.43,1.4890601062415176
92,1.3,0.02,0.89,-54.18,34.24,-5.18,1.575595125658873
93,1.4,-0.1,0.97,-61.83,43.69,-7.1,1.7061359852016484
94,1.54,-0.31,1.04,-69.02,52.04,-10.12,1.883958598271204
95,1.66,-0.5,1.16,-70.85,59.6,-16.4,2.0859530196051876
96,1.7,-0.75,1.3,-70.82,67.35,-20.18,2.267708094089713
97,1.77,-1.17,1.46,-61.55,73.54,-24.66,2.5755387785859485
98,1.9,-1.6,1.77,-64.79,76.86,-19.6,3.050065573065602
99,2.0,-2.0,2.0,-30.98,90.67,-34.51,3.4641016151377544
100,2.0,-2.0,2.0,-1.1,87.8,-43.29,3.4641016151377544
101,2.0,-2.0,2.0,24.97,83.2,-55.46,3.4641016151377544
102,2.0,-2.0,2.0,51.98,71.37,-73.48,3.4641016151377544
103,2.0,-2.0,2.0,71.43,62.68,-82.41,3.4641016151377544
104,2.0,-2.0,2.0,99.6,60.15,-99.7,3.4641016151377544
105,2.0,-2.0,2.0,69.42,15.18,-124.12,3.4641016151377544
106,2.0,-2.0,2.0,-7.93,-53.96,-152.62,3.4641016151377544
107,2.0,-2.0,1.92,-111.43,-121.59,-192.1,3.4185376990754395
108,2.0,-2.0,1.34,-225.95,-198.9,-220.24,3.1297923253787943
109,2.0,-2.0,0.96,-337.01,-245.52,-238.11,2.986904752415115
110,2.0,-2.0,0.55,-443.54,-287.44,-250.18,2.881405906844782
111,2.0,-2.0,0.15,-530.0,-340.76,-260.21,2.8324018076537096
112,2.0,-2.0,-0.08,-581.52,-371.77,-290.91,2.829558269412383
113,2.0,-2.0,-0.49,-585.85,-398.32,-332.16,2.8705574371539755
114,2.0,-2.0,-1.01,-588.14,-436.8,-387.68,3.0033481316690542
115,2.0,-2.0,-1.81,-566.31,-479.18,-394.02,3.3579904705046437
116,2.0,-2.0,-2.0,-500.0,-372.65,-429.57,3.4641016151377544
117,2.0,-2.0,-2.0,-428.41,-309.42,-433.78,3.4641016151377544
118,2.0,-2.0,-2.0,-391.22,-211.49,-402.59,3.4641016151377544
119,2.0,-2.0,-2.0,-314.79,99.36,-442.8,3.4641016151377544
120,2.0,-2.0,-2.0,-304.76,318.93,-493.41,3.4641016151377544
121,2.0,-2.0,-2.0,-321.77,573.35,-555.64,3.4641016151377544
122,2.0,-2.0,-2.0,-363.99,788.38,-669.51,3.4641016151377544
123,2.0,-2.0,-2.0,-442.8,886.62,-777.16,3.4641016151377544
124,1.74,-2.0,-2.0,-493.66,967.77,-856.07,3.3207830401879614
125,-0.5,-2.0,-2.0,-516.19,993.14,-833.75,2.8722813232690143
126,-2.0,-2.0,-2.0,-454.02,994.76,-811.25,3.4641016151377544
127,-2.0,-2.0,-0.98,-300.37,931.74,-756.37,2.9933927239839413
128,-2.0,-2.0,0.44,-130.98,757.93,-657.93,2.862446506050375
129,-2.0,-2.0,2.0,102.77,663.93,-707.13,3.4641016151377544
130,-2.0,-2.0,2.0,164.6,548.81,-748.63,3.4641016151377544
131,-2.0,-2.0,2.0,185.55,499.91,-625.15,3.4641016151377544
132,-2.0,-2.0,2.0,242.84,601.71,-631.13,3.4641016151377544
133,-2.0,-1.62,2.0,237.29,860.3,-905.79,3.2595091655032973
134,-2.0,2.0,2.0,-127.99,828.38,-631.04,3.4641016151377544
135,-2.0,2.0,2.0,-853.51,260.98,-574.73,3.4641016151377544
136,-2.0,2.0,2.0,-999.02,-150.7,-841.22,3.4641016151377544
137,-2.0,2.0,2.0,-999.02,282.16,-956.62,3.4641016151377544
138,-2.0,2.0,2.0,-618.87,266.95,-658.78,3.4641016151377544
139,-2.0,2.0,2.0,-41.04,306.98,-478.48,3.4641016151377544
140,-2.0,2.0,2.0,544.6,-20.49,-155.15,3.4641016151377544
141,-2.0,2.0,2.0,998.99,-183.05,270.4,3.4641016151377544
142,-2.0,2.0,-2.0,907.32,-427.53,695.49,3.4641016151377544
143,-1.43,2.0,-2.0,801.1,-791.19,902.23,3.1693690223765363
144,2.0,0.07,-2.0,628.78,-999.02,801.89,2.829293197955984
145,2.0,-0.09,-2.0,582.59,-944.24,565.43,2.8298586537139974
146,2.0,0.8,-2.0,269.39,-401.25,688.93,2.939387691339814
147,-0.83,2.0,-2.0,66.86,716.59,667.13,2.947694013970921
148,-2.0,2.0,-2.0,-398.05,499.33,418.66,3.4641016151377544
149,-2.0,-2.0,-2.0,-902.8,-172.35,260.67,3.4641016151377544
150,-2.0,-2.0,-2.0,-999.02,-447.59,151.01,3.4641016151377544
151,-2.0,-2.0,0.1,-999.02,-393.87,-22.8,2.8301943396169813
152,-0.22,-2.0,-0.33,-749.3,-538.14,-393.57,2.0389458060478214
153,1.52,-2.0,1.19,-580.27,-375.49,-237.07,2.7796582523756403
154,2.0,-2.0,2.0,-77.38,61.98,120.12,3.4641016151377544
155,1.73,-2.0,2.0,142.38,357.68,74.09,3.315554252308353
156,0.34,-2.0,-0.24,124.94,76.34,47.07,2.042841158778626
157,-0.24,-0.35,0.88,-32.65,9.33,0.46,0.9769851585361979
158,0.19,1.97,0.89,-116.92,49.97,-21.07,2.1700460824600016
159,0.11,2.0,0.78,-199.24,55.24,-51.74,2.1495348334000077
160,-0.05,2.0,1.01,-303.72,0.27,-32.62,2.241115793527858
161,-0.22,1.5,1.57,-260.52,41.49,-73.78,2.182498568155315
162,-0.18,0.56,1.51,-198.78,21.65,-50.4,1.6205246064160828
163,0.04,0.67,2.0,-98.29,67.01,-44.66,2.1096208190098995
164,0.01,0.99,1.95,-10.64,96.1,-17.96,2.186938499363894
165,-0.2,1.76,1.77,28.6,93.78,-0.67,2.504096643502403
166,-0.21,2.0,1.57,25.4,97.13,12.65,2.5512741914580643
167,-0.19,2.0,1.34,-14.6,93.81,19.63,2.414891301901599
168,-0.08,2.0,1.14,-70.52,76.98,27.26,2.3034756347745464
169,0.06,2.0,1.05,-112.44,51.86,21.98,2.259668117224297
170,0.24,1.36,1.16,-123.23,56.59,20.43,1.8035520508152796
171,0.4,0.67,1.2,-105.21,62.93,20.4,1.4313979181206042
172,0.4,0.32,1.14,-73.32,66.07,20.0,1.2497999839974394
173,0.42,0.19,1.03,-42.23,69.91,22.77,1.1284502647436438
174,0.46,0.2,0.9,-21.86,79.36,23.81,1.0303397497913007
175,0.46,0.21,0.77,-19.6,86.59,18.99,0.9211948762341223
176,0.46,0.17,0.66,-33.14,88.41,6.62,0.8222530024268686
177,0.45,0.1,0.69,-54.48,86.92,-5.91,0.8298192574289897
178,0.3,0.06,0.83,-73.32,80.52,-11.68,0.8845903006477066
179,0.12,-0.08,1.1,-86.95,66.4,-14.33,1.1094142598686931
180,-0.01,-0.29,1.44,-89.57,51.13,-16.16,1.4689451997947371
181,-0.12,-0.45,1.71,-77.68,35.73,-18.35,1.7722866585290313
182,-0.15,-0.58,1.81,-56.59,22.07,-17.53,1.9065675964937618
183,-0.06,-0.62,1.81,-32.07,15.61,-13.75,1.9141838992113585
184,0.04,-0.49,1.73,-7.77,19.3,-9.09,1.7984993744786235
185,0.03,-0.34,1.65,8.9,26.55,-0.64,1.6849332330985698
186,-0.0,-0.09,1.45,11.01,16.25,-2.38,1.4527904184706066
187,-0.01,0.16,1.33,3.99,-1.71,-0.95,1.3396268137059664
188,0.03,0.22,1.3,1.8,4.66,2.32,1.3188252348207476
189,0.08,0.17,1.09,2.62,3.93,5.55,1.1060741385639574
190,0.16,-0.0,0.96,8.41,4.15,8.05,0.9732420048477152
191,0.32,-0.25,0.92,26.83,25.27,6.01,1.0056341282991543
192,0.45,-0.35,0.83,48.84,47.44,3.75,1.0069260151570223
193,0.43,-0.29,0.77,63.96,64.94,0.09,0.9283856957105704
194,0.33,-0.16,0.68,66.98,76.37,-5.49,0.772593036468748
195,0.3,-0.05,0.56,58.08,82.44,-15.58,0.6372597586541928
196,0.34,-0.01,0.49,41.16,95.88,-29.6,0.5964897316802695
197,0.4,-0.04,0.42,17.87,112.71,-45.34,0.5813776741499453
198,0.3,-0.03,0.47,-10.52,122.56,-50.82,0.5583905443325486
199,-0.01,0.04,0.69,-34.21,124.3,-49.54,0.6912307863514181
200,-0.31,0.05,0.92,-52.59,102.35,-46.46,0.972111104761179
201,-0.53,-0.02,1.18,-60.67,72.5,-38.54,1.2937155792522559
202,-0.6,-0.14,1.37,-56.46,45.98,-33.96,1.5021651041080673
203,-0.5,-0.22,1.44,-42.29,25.49,-26.89,1.5401298646542765
204,-0.41,-0.17,1.43,-28.02,12.04,-20.12,1.4972975656161336
205,-0.38,0.08,1.36,-20.85,-6.13,-14.09,1.4143549766589718
206,-0.41,0.36,1.34,-15.37,-19.05,0.27,1.4468241081762496
207,-0.52,0.62,1.35,-18.05,-41.49,-1.49,1.5739440904936872
208,-0.43,0.62,1.54,-18.99,-42.35,12.59,1.7149052451957805
209,-0.46,0.54,1.41,-14.39,-56.25,23.11,1.5783852508180631
210,-0.43,0.34,1.28,-8.75,-76.43,31.89,1.3924438947404667
211,-0.2,-0.02,1.32,15.64,-48.11,45.37,1.3352153384379615
212,-0.09,-0.3,1.09,43.17,-32.9,50.95,1.1341075786714416
213,-0.02,-0.51,0.86,61.22,-31.62,50.09,1.0000499987500624
214,0.14,-0.6,0.8,80.24,-5.76,49.12,1.009752444909147
215,0.2,-0.59,0.68,86.86,8.9,43.35,0.9222255689363639
216,0.21,-0.54,0.62,81.13,15.85,34.79,0.8485870609430713
217,0.22,-0.46,0.67,70.95,31.19,20.4,0.841961994391671
218,0.16,-0.39,0.64,53.26,32.26,7.96,0.766355009117837
219,0.13,-0.34,0.71,33.6,35.15,-5.21,0.7978721702127478
220,0.12,-0.28,0.77,15.52,39.24,-17.44,0.8280700453464066
221,-0.01,-0.17,0.81,-2.29,34.66,-24.85,0.8277076778670113
222,-0.14,-0.08,0.88,-18.6,25.12,-28.87,0.8946507698538017
223,-0.23,0.08,0.95,-32.44,14.02,-27.65,0.9807140255956371
224,-0.28,0.25,1.04,-42.41,7.35,-27.07,1.1056672193747992
225,-0.26,0.39,1.1,-48.66,0.37,-22.62,1.1957006314291216
226,-0.3,0.5,1.14,-51.28,-10.7,-17.1,1.2804686642007292
227,-0.33,0.65,1.22,-50.61,-16.71,-8.75,1.4211966788590522
228,-0.4,0.78,1.28,-46.77,-21.68,2.47,1.5513864766717544
229,-0.48,0.86,1.3,-42.01,-32.26,14.91,1.6309506430300091
230,-0.46,0.78,1.34,-31.59,-35.0,29.05,1.6172816699635226
231,-0.43,0.55,1.36,-15.95,-33.66,44.6,1.528724958911838
232,-0.36,0.23,1.34,6.4,-30.64,56.98,1.4064494303031305
233,-0.26,-0.12,1.27,32.29,-26.16,64.3,1.3018832512940628
234,-0.1,-0.43,1.18,58.54,-18.54,66.28,1.2598809467564782
235,0.05,-0.63,1.06,81.25,-6.59,66.74,1.2340988615179904
236,0.12,-0.65,0.87,93.87,1.92,63.32,1.0926115503691145
237,0.18,-0.65,0.72,91.71,6.34,57.01,0.9865596788841514
238,0.21,-0.6,0.62,79.18,13.6,45.4,0.8879752248796134
239,0.26,-0.57,0.54,58.41,17.96,29.97,0.8271033792700886
240,0.25,-0.5,0.44,29.51,12.04,9.18,0.7114070564732965
241,0.32,-0.43,0.47,1.25,18.63,-8.05,0.7128814768248646
242,0.34,-0.33,0.51,-25.4,29.3,-22.84,0.6961321713582845
243,0.28,-0.22,0.55,-50.82,31.86,-32.71,0.6552098900352467
244,0.18,-0.1,0.72,-69.7,41.49,-38.72,0.7488658090739622
245,0.04,0.0,0.88,-82.44,41.4,-40.52,0.8809086218218096
246,-0.12,0.07,1.06,-88.81,34.24,-38.63,1.0690650120549265
247,-0.22,0.12,1.3,-85.3,28.93,-34.15,1.3239335330748292
248,-0.3,0.13,1.49,-74.45,20.34,-28.05,1.5254507530562893
249,-0.33,0.14,1.7,-57.23,11.77,-19.91,1.7373830895919298
250,-0.36,0.16,1.8,-34.66,5.7,-10.4,1.8426068490049634
251,-0.39,0.15,1.83,-13.41,-5.82,-0.3,1.877098825315279
252,-0.37,0.1,1.84,7.01,-16.43,9.57,1.8794946129212502
253,-0.31,0.03,1.78,26.77,-21.28,19.02,1.8070417814760122
254,-0.23,-0.1,1.61,45.3,-28.35,24.39,1.6294170736800324
255,-0.09,-0.23,1.44,61.98,-31.62,27.77,1.46102703602637
256,0.07,-0.33,1.28,77.04,-24.88,30.15,1.323706916201619
257,0.18,-0.34,1.06,87.23,-15.76,29.21,1.127652428720836
258,0.26,-0.26,0.88,89.51,-4.15,26.86,0.9537295214053091
259,0.28,-0.14,0.73,84.27,3.78,23.87,0.7942921376924236
260,0.28,-0.02,0.67,70.64,13.08,18.14,0.7264296249465602
261,0.23,0.09,0.65,50.21,22.68,11.71,0.6953416426476988
262,0.17,0.17,0.64,24.21,23.05,3.54,0.6836665854054884
263,0.12,0.19,0.69,-2.47,21.52,-3.96,0.7256721022610694
264,0.09,0.19,0.79,-24.91,23.14,-10.27,0.8174961773610933
265,0.03,0.17,0.9,-41.22,23.26,-13.57,0.9164060235506967
266,0.0,0.14,1.01,-50.91,24.24,-14.45,1.0196568050084303
267,-0.03,0.12,1.15,-54.15,25.85,-14.24,1.1566330446602326
268,-0.1,0.09,1.27,-52.16,22.99,-12.5,1.277106103657797
269,-0.16,0.08,1.39,-46.28,18.51,-9.15,1.4014635207525024
270,-0.2,0.06,1.48,-36.8,12.8,-5.55,1.4946571513226703
271,-0.23,0.03,1.53,-25.58,4.27,-1.13,1.547481825418315
272,-0.22,-0.02,1.56,-11.37,-1.95,2.5,1.5755633912984905
273,-0.2,-0.07,1.54,3.32,-8.81,5.95,1.5545095689637938
274,-0.19,-0.12,1.51,17.9,-15.06,8.6,1.526630276131061
275,-0.13,-0.17,1.44,31.04,-19.15,10.82,1.4558159224297555
276,-0.05,-0.16,1.35,40.98,-21.37,10.76,1.360367597379473
277,0.02,-0.12,1.22,46.59,-21.37,8.75,1.226050569919528
278,0.07,-0.07,1.08,48.08,-18.35,8.2,1.084527546906947
279,0.12,-0.02,0.96,46.43,-14.3,8.17,0.9676776322722356
280,0.16,0.03,0.87,41.86,-6.25,7.65,0.8850988645343525
281,0.2,0.09,0.81,35.3,2.84,5.58,0.83916625289629
282,0.21,0.12,0.77,26.16,11.31,1.95,0.8070935509592428
283,0.19,0.18,0.76,14.79,19.39,-1.86,0.8038034585643433
284,0.18,0.25,0.79,2.68,26.62,-5.27,0.8479386770280031
285,0.15,0.3,0.83,-9.12,31.92,-7.84,0.8952094726934026
286,0.09,0.32,0.91,-20.55,35.21,-8.6,0.9688137075826292
287,0.01,0.33,0.99,-30.49,35.06,-8.14,1.043599540053559
288,-0.09,0.3,1.09,-37.71,30.91,-6.28,1.1341075786714416
289,-0.15,0.23,1.18,-40.64,25.43,-3.32,1.2115279608824552
290,-0.17,0.13,1.25,-38.75,17.5,-0.95,1.2681876832708951
291,-0.17,-0.01,1.3,-32.53,9.91,1.16,1.3111064030047295
292,-0.13,-0.11,1.33,-22.01,4.57,3.02,1.3408579343092244
293,-0.12,-0.2,1.31,-10.73,-1.34,4.12,1.3306013678032953
294,-0.11,-0.25,1.3,0.61,-6.1,1.49,1.3283824750424857
295,-0.06,-0.27,1.27,9.51,-9.7,4.3,1.299769210283118
296,-0.07,-0.23,1.21,17.04,-10.67,1.43,1.2336531116971254
297,-0.06,-0.19,1.12,19.12,-19.21,-0.76,1.13758516164725
298,-0.02,-0.16,1.13,20.34,-16.92,-0.73,1.1414464507807625
299,0.01,-0.14,1.08,21.43,-13.6,-2.65,1.0890821823902914
300,0.0,-0.11,1.0,19.42,-16.04,-3.05,1.0060318086422517
301,0.04,-0.11,0.97,18.54,-11.52,-3.96,0.9770363350459388
302,0.09,-0.07,0.94,17.87,-5.55,-3.93,0.9468896451012652
303,0.08,-0.02,0.9,15.09,1.01,-5.27,0.9037698822156003
304,0.09,0.03,0.86,10.49,5.79,-5.58,0.8652167358529306
305,0.08,0.09,0.85,3.78,11.19,-6.43,0.85848704125339
306,0.1,0.15,0.84,-4.39,15.82,-8.11,0.8591274643497319
307,0.07,0.15,0.9,-14.88,19.94,-8.93,0.9150956234186677
308,0.04,0.14,0.96,-22.23,26.59,-8.48,0.9709788875150684
309,0.04,0.18,0.96,-29.54,20.15,-10.52,0.977547952787995
310,-0.03,0.16,1.13,-31.86,30.91,-6.71,1.1416654501210062
311,-0.08,0.1,1.16,-32.5,25.61,-5.61,1.1670475568716125
312,-0.16,0.07,1.24,-30.88,15.46,-3.11,1.2522379965485795
313,-0.2,0.0,1.35,-22.44,15.4,1.55,1.3647344063956182
314,-0.2,-0.08,1.36,-10.67,7.38,4.63,1.3769531582446806
315,-0.2,-0.13,1.36,2.32,-2.38,7.13,1.3807606599262598
316,-0.16,-0.17,1.35,16.16,-7.13,9.48,1.3700364958642526
317,-0.13,-0.17,1.29,27.56,-13.48,11.98,1.3076314465475356
318,-0.1,-0.16,1.22,34.45,-18.02,13.48,1.2345039489608771
319,-0.07,-0.11,1.14,38.26,-21.43,12.38,1.1474319151914851
320,-0.03,-0.08,1.05,36.86,-26.19,10.98,1.053470455209827
321,-0.01,-0.03,0.99,32.38,-25.49,8.72,0.9905049217444606
322,0.02,0.03,0.92,24.94,-24.57,6.07,0.9207062506576134
323,0.06,0.08,0.86,14.48,-23.84,4.15,0.8657944328765345
324,0.08,0.12,0.83,4.85,-18.51,2.62,0.842436941260294
325,0.1,0.14,0.82,-4.3,-11.59,1.43,0.8378544026261364
326,0.1,0.14,0.84,-12.13,-5.18,1.19,0.8574380444090406
327,0.08,0.12,0.89,-18.26,1.01,0.55,0.9016096716428901
328,0.07,0.08,0.94,-21.74,5.76,0.52,0.9459915433025815
329,0.04,-0.0,0.98,-21.83,9.82,1.01,0.9808159868191383
330,0.04,-0.09,1.04,-18.63,12.93,0.37,1.0446530524533015
331,0.03,-0.16,1.08,-13.38,14.45,-0.21,1.0921996154549771
332,0.03,-0.19,1.13,-6.4,15.24,-0.82,1.1462547709824373
333,-0.01,-0.21,1.16,0.46,13.84,-0.64,1.1788977903109328
334,-0.01,-0.21,1.17,7.2,11.62,-1.34,1.1887388274974449
335,-0.03,-0.2,1.18,13.51,7.71,-1.1,1.197205078505767
336,-0.05,-0.2,1.18,19.76,5.67,-1.22,1.1978731151503483
337,-0.02,-0.18,1.17,24.33,3.26,-2.2,1.1839341197887658
338,-0.01,-0.13,1.15,27.01,0.73,-2.35,1.1573677030226823
339,-0.02,-0.06,1.15,28.05,-1.31,-2.74,1.1517378173872732
340,-0.03,0.01,1.14,26.43,-4.27,-2.68,1.1404385121522334
341,-0.04,0.07,1.13,23.35,-8.57,-2.29,1.1328724553099523
342,-0.04,0.12,1.12,18.48,-11.92,-2.04,1.1271202242884297
343,-0.05,0.13,1.11,13.57,-14.91,-2.01,1.1187046080176841
344,-0.03,0.13,1.09,8.35,-16.37,-1.98,1.0981347822558032
345,-0.01,0.14,1.08,4.39,-16.19,-2.23,1.0890821823902914
346,0.02,0.12,1.08,1.13,-14.3,-2.1,1.086830253535482
347,0.03,0.09,1.06,-0.76,-11.52,-2.2,1.0642368157510809
348,0.06,0.07,1.08,-1.31,-6.77,-1.65,1.0839280418920807
349,0.04,0.03,1.07,-1.43,-5.34,-2.59,1.071167587261676
350,0.05,0.0,1.07,-0.64,-3.57,-3.26,1.071167587261676
351,0.05,-0.0,1.08,2.1,-0.46,-3.63,1.0811567878897121
352,0.05,-0.0,1.05,4.79,1.25,-3.93,1.0511898020814319
353,0.05,-0.0,1.06,6.89,3.14,-3.84,1.0611785900591852
354,0.05,0.02,1.05,10.24,5.82,-2.77,1.0513800454640558
355,0.03,0.04,1.04,11.46,6.43,-1.52,1.0412012293500235
356,0.02,0.04,1.05,13.29,7.59,-0.55,1.050951949424901
357,0.01,0.04,1.05,14.97,7.2,-0.4,1.0508092119885513
358,0.01,0.04,1.05,15.76,6.55,-0.06,1.0508092119885513
359,-0.01,0.05,1.06,16.37,5.21,1.01,1.0612257064357233
360,-0.02,0.06,1.07,16.07,3.96,1.59,1.0718675291284834
361,-0.02,0.05,1.09,14.88,1.77,3.35,1.0913294644606641
362,-0.02,0.05,1.11,13.08,-0.46,3.11,1.1113055385446435
363,-0.03,0.04,1.11,10.0,-4.54,2.47,1.111125555461668
364,-0.03,0.03,1.14,6.22,-7.53,0.67,1.1407892005098925
365,-0.03,0.02,1.14,2.23,-8.75,-1.71,1.1405700329221349
366,-0.02,0.02,1.14,-0.55,-8.99,-2.96,1.1403508232118744
367,-0.02,0.01,1.15,-3.45,-11.4,-3.9,1.1502173707608487
368,-0.03,0.01,1.16,-4.97,-12.62,-4.18,1.1604309544302926
369,-0.03,-0.0,1.16,-4.82,-14.18,-3.35,1.160387866189577
370,-0.01,-0.0,1.16,-4.7,-15.34,-3.87,1.1600431026474836
371,0.01,-0.02,1.15,-1.74,-12.59,-3.63,1.1502173707608487
372,0.02,-0.03,1.13,0.91,-10.49,-2.9,1.1305750749065715
373,0.04,-0.04,1.12,5.52,-7.71,-2.68,1.121427661510095
374,0.04,-0.04,1.1,10.55,-4.76,-1.65,1.1014535850411493
375,0.06,-0.04,1.07,15.64,-2.04,-0.79,1.0724271537032248
