,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc
767,0.54,0.45,0.8,2.87,2.44,0.21,1.0649413129370089
768,0.54,0.45,0.8,3.26,2.93,1.04,1.0649413129370089
769,0.54,0.45,0.8,3.57,2.62,1.74,1.0649413129370089
770,0.54,0.45,0.8,3.87,2.93,2.04,1.0649413129370089
771,0.54,0.44,0.8,4.36,3.26,2.5,1.0607544484940896
772,0.54,0.45,0.8,4.33,3.08,2.87,1.0649413129370089
773,0.54,0.44,0.81,4.42,2.56,3.08,1.0683164325236227
774,0.54,0.45,0.81,4.09,2.26,3.17,1.0724737759031686
775,0.55,0.44,0.82,4.57,2.04,3.41,1.0809717850156866
776,0.54,0.43,0.82,4.79,1.49,3.17,1.0718675291284832
777,0.55,0.43,0.83,4.82,1.13,2.74,1.084573648951513
778,0.55,0.42,0.82,5.67,0.91,2.16,1.0729864864013898
779,0.54,0.42,0.82,5.46,-0.03,1.37,1.0678951259369995
780,0.54,0.42,0.83,5.61,-0.43,0.76,1.075592859775482
781,0.54,0.42,0.83,5.7,-1.34,-0.27,1.075592859775482
782,0.54,0.43,0.82,5.7,-1.71,-0.98,1.0718675291284832
783,0.54,0.43,0.82,5.27,-2.5,-1.19,1.0718675291284832
784,0.55,0.43,0.82,5.15,-2.47,-1.4,1.0769401097554125
785,0.55,0.44,0.81,4.6,-3.05,-1.55,1.0734057946554976
786,0.55,0.44,0.81,4.27,-2.99,-1.74,1.0734057946554976
787,0.55,0.44,0.81,3.81,-2.96,-1.65,1.0734057946554976
788,0.55,0.44,0.81,3.41,-2.74,-1.71,1.0734057946554976
789,0.55,0.44,0.81,2.96,-2.77,-1.95,1.0734057946554976
790,0.55,0.43,0.81,2.77,-2.35,-1.46,1.069345594277173
791,0.55,0.43,0.81,3.02,-2.07,-1.37,1.069345594277173
792,0.56,0.43,0.81,2.96,-2.01,-1.07,1.074523150053083
793,0.55,0.42,0.81,3.32,-1.77,-1.1,1.065363787633126
794,0.55,0.42,0.81,3.81,-1.8,-0.79,1.065363787633126
795,0.55,0.42,0.81,3.75,-1.34,-1.1,1.065363787633126
796,0.55,0.43,0.81,4.15,-1.55,-0.4,1.069345594277173
797,0.55,0.43,0.81,4.33,-1.16,-0.12,1.069345594277173
798,0.55,0.43,0.81,4.54,-1.1,0.0,1.069345594277173
799,0.55,0.43,0.8,4.79,-1.31,0.24,1.0617909398747007
800,0.55,0.43,0.81,4.79,-1.49,0.58,1.069345594277173
801,0.55,0.43,0.8,4.48,-1.68,0.61,1.0617909398747007
802,0.55,0.43,0.81,4.42,-1.71,0.34,1.069345594277173
803,0.55,0.43,0.81,4.39,-1.68,0.7,1.069345594277173
804,0.55,0.43,0.81,4.24,-1.95,0.61,1.069345594277173
805,0.56,0.42,0.8,4.39,-1.8,0.58,1.063014581273465
806,0.55,0.42,0.81,3.99,-1.71,0.61,1.065363787633126
807,0.55,0.43,0.8,4.15,-1.8,0.64,1.0617909398747007
808,0.55,0.43,0.8,3.9,-1.86,0.7,1.0617909398747007
809,0.55,0.43,0.8,3.63,-1.95,0.03,1.0617909398747007
810,0.55,0.43,0.8,3.48,-2.07,-0.12,1.0617909398747007
811,0.55,0.43,0.8,3.29,-2.38,-0.67,1.0617909398747007
812,0.55,0.44,0.8,2.71,-2.47,-1.01,1.0658799181896619
813,0.55,0.44,0.79,2.53,-2.59,-1.04,1.0583950113261116
814,0.56,0.44,0.79,2.07,-2.44,-1.31,1.0636258740741502
815,0.56,0.44,0.79,1.74,-2.56,-1.55,1.0636258740741502
816,0.56,0.44,0.79,1.55,-2.1,-1.55,1.0636258740741502
817,0.56,0.44,0.79,1.43,-1.86,-1.28,1.0636258740741502
818,0.56,0.44,0.78,1.25,-1.28,-1.07,1.0562196741208716
819,0.56,0.44,0.79,1.49,-0.98,-1.22,1.0636258740741502
820,0.56,0.44,0.79,1.19,-0.61,-1.49,1.0636258740741502
821,0.57,0.44,0.78,1.07,-0.43,-1.37,1.06155546251715
822,0.58,0.44,0.79,1.04,0.09,-1.22,1.074290463515338
823,0.56,0.45,0.78,0.43,0.34,-1.31,1.0604244433244643
824,0.55,0.45,0.78,-0.24,0.49,-1.34,1.0551777101512334
825,0.56,0.45,0.78,-0.27,1.16,-1.28,1.0604244433244643
826,0.56,0.46,0.78,-1.31,1.68,-1.34,1.0647065323364933
827,0.56,0.46,0.79,-2.26,1.83,-1.8,1.0720541031123383
828,0.55,0.45,0.79,-2.32,2.38,-1.52,1.062591172558854
829,0.55,0.45,0.8,-2.5,2.35,-1.07,1.070046727951635
830,0.55,0.45,0.79,-2.53,2.35,-1.28,1.062591172558854
831,0.55,0.45,0.8,-2.26,2.32,-0.43,1.070046727951635
832,0.56,0.43,0.81,-1.8,2.5,-0.24,1.074523150053083
833,0.55,0.43,0.82,-0.88,2.71,0.58,1.0769401097554125
834,0.55,0.43,0.81,0.09,2.56,1.34,1.069345594277173
835,0.55,0.41,0.82,1.68,2.71,1.52,1.0691117808723276
836,0.54,0.41,0.82,3.11,2.53,2.71,1.0640018796975876
837,0.54,0.41,0.82,4.15,2.2,3.38,1.0640018796975876
838,0.54,0.41,0.82,5.79,1.71,3.87,1.0640018796975876
839,0.55,0.41,0.81,7.01,1.59,4.21,1.061461256947233
840,0.54,0.41,0.81,7.9,1.28,4.45,1.0563143471523995
841,0.54,0.41,0.81,8.57,1.1,5.24,1.0563143471523995
842,0.55,0.42,0.81,8.72,1.31,5.12,1.065363787633126
843,0.55,0.42,0.8,8.93,1.19,4.97,1.0577806956075537
844,0.55,0.42,0.8,8.11,1.01,4.7,1.0577806956075537
845,0.55,0.43,0.8,8.11,0.82,4.36,1.0617909398747007
846,0.55,0.43,0.79,7.38,0.73,3.78,1.0542770034483349
847,0.55,0.43,0.8,5.88,0.55,3.14,1.0617909398747007
848,0.56,0.43,0.8,5.12,0.3,2.47,1.0670051546267245
849,0.56,0.44,0.79,3.99,0.27,2.07,1.0636258740741502
850,0.56,0.43,0.79,2.38,0.3,0.98,1.0595281968876527
851,0.56,0.42,0.78,1.55,0.49,0.73,1.0480458005259121
852,0.57,0.42,0.79,0.37,0.7,-0.06,1.060848716830067
853,0.56,0.42,0.79,-0.4,1.01,-1.25,1.0555093557141026
854,0.56,0.42,0.78,-0.55,1.37,-1.31,1.0480458005259121
855,0.56,0.41,0.8,-0.73,1.49,-1.49,1.059103394386025
856,0.56,0.41,0.79,-0.95,1.68,-2.04,1.051570254429061
857,0.56,0.41,0.8,-0.21,1.95,-2.04,1.059103394386025
858,0.56,0.41,0.8,0.15,2.1,-1.86,1.059103394386025
859,0.56,0.41,0.8,0.95,2.13,-1.59,1.059103394386025
860,0.55,0.42,0.8,1.65,2.13,-1.65,1.0577806956075537
861,0.55,0.41,0.81,2.8,2.04,-1.13,1.061461256947233
862,0.55,0.42,0.81,3.6,1.98,-0.55,1.065363787633126
863,0.54,0.42,0.81,4.82,1.86,-0.12,1.0602358228243376
864,0.54,0.42,0.81,5.37,1.59,0.52,1.0602358228243376
865,0.54,0.42,0.81,6.13,1.43,1.1,1.0602358228243376
866,0.54,0.42,0.81,6.71,0.98,1.74,1.0602358228243376
867,0.54,0.42,0.81,7.44,0.49,2.35,1.0602358228243376
868,0.54,0.42,0.8,7.93,0.3,3.02,1.0526157893552615
869,0.55,0.42,0.8,8.29,-0.12,2.44,1.0577806956075537
870,0.55,0.43,0.8,8.17,-0.15,2.53,1.0617909398747007
871,0.55,0.44,0.79,7.68,0.0,2.16,1.0583950113261116
872,0.56,0.44,0.79,6.92,-0.12,1.71,1.0636258740741502
873,0.55,0.44,0.79,6.43,-0.27,1.13,1.0583950113261116
874,0.55,0.44,0.79,5.58,-0.21,1.1,1.0583950113261116
875,0.56,0.45,0.79,4.3,0.0,0.4,1.0678014796768172
876,0.56,0.44,0.78,3.63,0.21,0.03,1.0562196741208716
877,0.56,0.43,0.79,3.11,0.24,-0.12,1.0595281968876527
878,0.56,0.43,0.79,2.65,0.43,-0.43,1.0595281968876527
879,0.55,0.43,0.79,2.5,0.64,-0.76,1.0542770034483349
880,0.56,0.42,0.8,2.59,1.04,-0.91,1.063014581273465
881,0.56,0.42,0.81,2.77,0.98,-0.82,1.0705606008068858
882,0.56,0.42,0.8,3.35,1.22,-1.28,1.063014581273465
883,0.56,0.42,0.8,3.63,1.01,-0.95,1.063014581273465
884,0.56,0.41,0.8,3.99,1.28,-0.95,1.059103394386025
885,0.56,0.41,0.8,4.27,1.19,-0.52,1.059103394386025
886,0.56,0.41,0.81,5.12,1.25,-0.7,1.0666770832824712
887,0.56,0.42,0.8,5.27,1.49,-0.85,1.063014581273465
888,0.56,0.42,0.8,5.3,1.19,-0.4,1.063014581273465
889,0.56,0.43,0.8,5.24,1.13,-0.49,1.0670051546267245
890,0.56,0.43,0.8,4.66,1.04,-1.19,1.0670051546267245
891,0.56,0.43,0.8,4.24,0.82,-1.31,1.0670051546267245
892,0.55,0.43,0.8,3.29,0.43,-1.65,1.0617909398747007
893,0.55,0.44,0.8,2.1,0.49,-1.92,1.0658799181896619
894,0.55,0.43,0.79,1.22,0.09,-1.95,1.0542770034483349
895,0.56,0.44,0.8,0.46,-0.43,-2.1,1.071074227119671
896,0.56,0.43,0.8,-0.27,-1.04,-2.5,1.0670051546267245
897,0.56,0.43,0.8,-0.52,-1.43,-2.5,1.0670051546267245
898,0.56,0.43,0.8,-0.76,-1.43,-2.71,1.0670051546267245
899,0.56,0.43,0.8,-1.22,-1.65,-3.26,1.0670051546267245
900,0.56,0.42,0.8,-0.7,-1.52,-2.99,1.063014581273465
901,0.56,0.43,0.8,-0.98,-1.49,-2.35,1.0670051546267245
902,0.56,0.43,0.8,-0.76,-1.65,-2.04,1.0670051546267245
903,0.56,0.42,0.8,-0.09,-1.34,-1.74,1.063014581273465
904,0.56,0.41,0.8,1.13,-0.73,-1.28,1.059103394386025
905,0.56,0.42,0.8,1.98,-0.3,-0.82,1.063014581273465
906,0.56,0.42,0.8,2.96,0.24,-0.52,1.063014581273465
907,0.56,0.42,0.8,4.05,0.61,-0.27,1.063014581273465
908,0.56,0.42,0.81,5.0,1.49,-0.09,1.0705606008068858
909,0.56,0.42,0.8,5.85,2.07,0.12,1.063014581273465
910,0.56,0.43,0.81,6.55,2.77,0.18,1.074523150053083
911,0.55,0.43,0.81,6.59,2.59,0.43,1.069345594277173
912,0.56,0.44,0.81,6.95,2.68,0.37,1.078563859954523
913,0.55,0.44,0.8,6.86,2.71,0.21,1.0658799181896619
914,0.56,0.44,0.81,6.8,2.68,0.46,1.078563859954523
915,0.55,0.45,0.81,6.31,2.23,-0.21,1.0775435026020992
916,0.55,0.46,0.81,5.3,2.04,-0.4,1.0817578287213827
917,0.55,0.46,0.8,3.87,1.55,-0.76,1.074290463515338
918,0.55,0.47,0.8,2.8,1.01,-0.73,1.0786102168995064
919,0.55,0.46,0.8,1.16,0.7,-1.16,1.074290463515338
920,0.55,0.46,0.81,-0.12,0.3,-1.04,1.0817578287213827
921,0.53,0.45,0.8,-0.73,-0.09,-1.31,1.0599056561788884
922,0.55,0.45,0.8,-1.43,-0.3,-0.98,1.070046727951635
923,0.55,0.44,0.81,-1.77,-0.27,-1.49,1.0734057946554976
924,0.55,0.44,0.81,-1.68,-0.52,-1.4,1.0734057946554976
925,0.55,0.43,0.8,-1.55,-0.73,-1.34,1.0617909398747007
926,0.55,0.43,0.81,-0.7,-0.55,-1.31,1.069345594277173
927,0.56,0.43,0.81,-0.21,-0.37,-1.43,1.074523150053083
928,0.55,0.43,0.8,0.27,-0.37,-0.82,1.0617909398747007
929,0.55,0.43,0.81,0.98,0.18,-0.67,1.069345594277173
930,0.55,0.43,0.8,1.68,0.46,-0.34,1.0617909398747007
931,0.55,0.42,0.8,2.47,0.88,0.0,1.0577806956075537
932,0.55,0.42,0.8,3.05,1.19,0.34,1.0577806956075537
933,0.55,0.43,0.8,3.81,1.55,0.91,1.0617909398747007
934,0.55,0.42,0.8,4.39,1.68,1.31,1.0577806956075537
935,0.55,0.42,0.8,4.97,1.89,1.55,1.0577806956075537
936,0.55,0.42,0.8,5.37,1.83,1.55,1.0577806956075537
937,0.55,0.42,0.8,6.04,1.65,1.62,1.0577806956075537
938,0.55,0.42,0.8,6.49,1.34,1.65,1.0577806956075537
939,0.55,0.42,0.8,6.34,1.59,1.68,1.0577806956075537
940,0.55,0.43,0.8,6.01,1.28,1.04,1.0617909398747007
941,0.55,0.44,0.8,5.52,0.98,0.95,1.0658799181896619
942,0.56,0.44,0.79,5.0,1.16,0.34,1.0636258740741502
943,0.55,0.44,0.79,3.6,0.61,-0.27,1.0583950113261116
944,0.55,0.44,0.79,2.53,0.03,-0.64,1.0583950113261116
945,0.55,0.44,0.79,1.34,-0.46,-1.46,1.0583950113261116
946,0.55,0.44,0.79,0.27,-0.95,-1.86,1.0583950113261116
947,0.55,0.44,0.79,-0.49,-1.25,-2.32,1.0583950113261116
948,0.55,0.43,0.79,-1.22,-1.28,-2.5,1.0542770034483349
949,0.55,0.43,0.8,-1.34,-1.28,-2.71,1.0617909398747007
950,0.55,0.42,0.79,-1.19,-1.19,-2.59,1.05023806824929
951,0.55,0.42,0.79,-1.04,-0.7,-2.44,1.05023806824929
952,0.55,0.42,0.8,-0.24,-0.82,-2.07,1.0577806956075537
953,0.55,0.42,0.81,0.18,-0.43,-1.89,1.065363787633126
954,0.55,0.42,0.81,0.85,-0.12,-1.19,1.065363787633126
955,0.55,0.41,0.8,1.59,0.09,-1.13,1.0538500842150178
956,0.55,0.42,0.8,2.59,0.37,-0.46,1.0577806956075537
957,0.54,0.42,0.8,3.26,0.0,-0.34,1.0526157893552615
958,0.54,0.42,0.81,3.78,-0.06,-0.09,1.0602358228243376
959,0.55,0.42,0.81,4.94,-0.21,0.49,1.065363787633126
960,0.55,0.42,0.81,5.24,0.34,0.34,1.065363787633126
961,0.55,0.43,0.81,5.52,0.18,0.73,1.069345594277173
962,0.55,0.43,0.8,5.73,0.21,0.82,1.0617909398747007
963,0.54,0.43,0.8,6.52,-0.06,1.04,1.0566456359631644
964,0.54,0.43,0.8,6.19,-0.12,0.91,1.0566456359631644
965,0.55,0.43,0.8,6.13,-0.61,1.89,1.0617909398747007
966,0.55,0.44,0.8,5.88,-0.58,2.1,1.0658799181896619
967,0.55,0.44,0.8,5.49,-1.31,1.89,1.0658799181896619
968,0.54,0.44,0.8,5.15,-1.4,2.23,1.0607544484940896
969,0.55,0.44,0.79,4.45,-1.65,2.2,1.0583950113261116
970,0.55,0.44,0.8,3.29,-2.16,2.68,1.0658799181896619
971,0.55,0.44,0.8,2.74,-2.5,2.26,1.0658799181896619
972,0.55,0.43,0.79,2.16,-2.62,2.01,1.0542770034483349
973,0.56,0.43,0.79,1.89,-3.23,1.37,1.0595281968876527
974,0.56,0.43,0.79,1.46,-3.14,0.91,1.0595281968876527
975,0.56,0.43,0.79,0.98,-3.54,0.12,1.0595281968876527
976,0.56,0.43,0.79,0.73,-3.48,-0.73,1.0595281968876527
977,0.55,0.43,0.8,0.4,-3.72,-0.7,1.0617909398747007
978,0.56,0.44,0.8,-0.12,-3.96,-1.16,1.071074227119671
979,0.56,0.44,0.79,-0.88,-3.32,-1.74,1.0636258740741502
980,0.56,0.44,0.8,-0.98,-3.6,-1.8,1.071074227119671
981,0.57,0.42,0.79,-0.4,-2.68,-2.47,1.060848716830067
982,0.57,0.42,0.79,-0.09,-2.13,-2.41,1.060848716830067
983,0.57,0.43,0.79,0.37,-1.31,-2.65,1.0648474069086145
984,0.57,0.42,0.8,1.13,-0.7,-2.59,1.0683164325236227
985,0.57,0.43,0.8,2.26,0.06,-2.5,1.0722872749408154
986,0.56,0.43,0.8,3.08,0.34,-1.92,1.0670051546267245
987,0.56,0.44,0.79,3.72,0.82,-1.28,1.0636258740741502
988,0.55,0.44,0.79,4.48,0.88,-0.95,1.0583950113261116
989,0.56,0.44,0.8,4.73,0.7,-0.82,1.071074227119671
990,0.55,0.44,0.8,5.85,1.19,-0.3,1.0658799181896619
991,0.55,0.45,0.81,5.09,1.16,0.18,1.0775435026020992
992,0.55,0.45,0.8,4.7,1.22,0.34,1.070046727951635
993,0.55,0.45,0.8,4.3,0.73,0.55,1.070046727951635
994,0.55,0.45,0.79,3.78,-0.06,0.46,1.062591172558854
995,0.55,0.45,0.79,2.84,-0.43,0.52,1.062591172558854
996,0.55,0.45,0.8,1.89,-1.04,0.46,1.070046727951635
997,0.56,0.45,0.79,0.85,-1.83,0.15,1.0678014796768172
998,0.56,0.44,0.79,0.55,-1.98,-0.37,1.0636258740741502
999,0.56,0.44,0.79,0.15,-2.07,-0.55,1.0636258740741502
1000,0.56,0.44,0.79,-0.55,-1.92,-0.55,1.0636258740741502
1001,0.57,0.43,0.78,-0.64,-1.71,-0.88,1.0574497624000867
1002,0.57,0.42,0.79,-0.61,-1.37,-0.79,1.060848716830067
1003,0.57,0.42,0.79,-0.49,-0.88,-0.79,1.060848716830067
1004,0.57,0.42,0.79,-0.09,-0.55,-0.91,1.060848716830067
1005,0.57,0.42,0.79,0.21,0.0,-1.52,1.060848716830067
1006,0.56,0.41,0.79,0.43,0.15,-1.4,1.051570254429061
1007,0.58,0.41,0.8,0.88,0.49,-1.65,1.0698130677833395
1008,0.55,0.42,0.8,1.31,1.04,-1.62,1.0577806956075537
1009,0.56,0.42,0.8,1.59,0.67,-1.8,1.063014581273465
1010,0.56,0.42,0.8,2.1,1.25,-1.34,1.063014581273465
1011,0.55,0.42,0.8,2.2,1.01,-1.74,1.0577806956075537
1012,0.56,0.42,0.8,2.93,1.19,-1.25,1.063014581273465
1013,0.56,0.43,0.81,3.23,1.07,-1.4,1.074523150053083
1014,0.56,0.44,0.8,3.23,0.91,-1.89,1.071074227119671
1015,0.56,0.44,0.8,3.02,1.22,-1.74,1.071074227119671
1016,0.55,0.44,0.81,2.59,1.25,-2.23,1.0734057946554976
1017,0.56,0.44,0.8,2.32,1.34,-2.01,1.071074227119671
1018,0.55,0.45,0.8,2.13,1.31,-1.92,1.070046727951635
1019,0.56,0.45,0.8,2.04,1.4,-1.68,1.0752209075348191
1020,0.55,0.45,0.8,1.86,1.37,-1.74,1.070046727951635
1021,0.55,0.45,0.8,1.71,1.22,-1.34,1.070046727951635
1022,0.55,0.45,0.8,1.59,0.43,-1.37,1.070046727951635
1023,0.56,0.45,0.79,1.55,0.4,-1.34,1.0678014796768172
1024,0.55,0.45,0.8,0.88,0.58,-1.28,1.070046727951635
1025,0.56,0.45,0.8,0.88,0.46,-1.01,1.0752209075348191
1026,0.55,0.44,0.8,0.64,0.03,-0.98,1.0658799181896619
1027,0.55,0.43,0.8,1.04,-0.43,-0.98,1.0617909398747007
1028,0.56,0.43,0.8,0.85,-0.55,-0.64,1.0670051546267245
1029,0.55,0.43,0.81,1.43,-0.82,-0.3,1.069345594277173
1030,0.55,0.42,0.81,1.77,-0.91,0.09,1.065363787633126
1031,0.55,0.42,0.8,2.26,-1.22,0.21,1.0577806956075537
1032,0.55,0.42,0.81,2.44,-1.86,0.46,1.065363787633126
1033,0.55,0.41,0.8,3.02,-2.23,0.73,1.0538500842150178
1034,0.55,0.41,0.81,3.72,-2.44,0.79,1.061461256947233
1035,0.55,0.41,0.8,3.84,-2.5,1.04,1.0538500842150178
1036,0.56,0.4,0.8,4.57,-2.38,0.91,1.0552724766618335
1037,0.56,0.4,0.79,5.34,-2.1,1.19,1.0477117924314874
1038,0.55,0.41,0.79,5.64,-2.16,0.7,1.046279121458514
1039,0.56,0.41,0.79,5.64,-2.35,0.58,1.051570254429061
1040,0.56,0.41,0.79,5.43,-2.38,0.15,1.051570254429061
1041,0.56,0.42,0.79,5.27,-2.53,-0.12,1.0555093557141026
1042,0.56,0.42,0.78,4.21,-2.2,-0.37,1.0480458005259121
1043,0.56,0.42,0.78,3.9,-2.5,-0.58,1.0480458005259121
1044,0.56,0.42,0.79,3.54,-2.53,-1.28,1.0555093557141026
1045,0.56,0.42,0.79,2.47,-2.47,-1.98,1.0555093557141026
1046,0.56,0.43,0.78,1.71,-2.68,-2.53,1.0520931517693668
1047,0.56,0.43,0.78,0.61,-2.23,-3.6,1.0520931517693668
1048,0.56,0.43,0.78,-0.3,-2.04,-3.72,1.0520931517693668
1049,0.56,0.43,0.78,-1.34,-1.74,-4.24,1.0520931517693668
1050,0.56,0.43,0.78,-1.95,-1.34,-5.34,1.0520931517693668
1051,0.56,0.43,0.78,-2.29,-0.95,-5.82,1.0520931517693668
1052,0.57,0.43,0.78,-2.38,-0.24,-6.22,1.0574497624000867
1053,0.56,0.44,0.78,-3.05,0.37,-6.28,1.0562196741208716
1054,0.56,0.44,0.79,-3.08,1.04,-6.31,1.0636258740741502
1055,0.56,0.44,0.78,-2.8,1.52,-6.34,1.0562196741208716
1056,0.56,0.44,0.8,-2.59,2.32,-6.01,1.071074227119671
1057,0.55,0.44,0.8,-2.16,2.47,-5.64,1.0658799181896619
1058,0.54,0.44,0.8,-1.83,2.8,-5.18,1.0607544484940896
1059,0.54,0.44,0.81,-0.88,2.23,-4.66,1.0683164325236227
1060,0.54,0.43,0.81,0.03,2.29,-4.05,1.0642368157510809
1061,0.54,0.43,0.81,1.13,1.68,-3.54,1.0642368157510809
1062,0.54,0.44,0.81,2.13,0.91,-3.02,1.0683164325236227
1063,0.55,0.43,0.81,2.99,0.43,-2.93,1.069345594277173
1064,0.54,0.43,0.81,4.18,0.34,-2.23,1.0642368157510809
1065,0.54,0.43,0.81,5.09,-0.67,-1.8,1.0642368157510809
1066,0.55,0.43,0.8,5.82,-0.61,-1.62,1.0617909398747007
1067,0.55,0.43,0.8,6.22,-0.73,-1.22,1.0617909398747007
1068,0.55,0.43,0.8,6.68,-1.1,-1.19,1.0617909398747007
1069,0.56,0.44,0.79,7.01,-0.73,-1.37,1.0636258740741502
1070,0.56,0.44,0.79,7.04,-0.85,-1.28,1.0636258740741502
1071,0.57,0.44,0.79,6.83,-0.7,-1.4,1.0689246933250256
1072,0.57,0.45,0.79,6.04,-0.43,-1.98,1.0730796801729123
1073,0.57,0.45,0.77,4.97,0.03,-2.13,1.0584422516131902
1074,0.57,0.45,0.78,4.3,0.15,-2.84,1.0657391800998968
1075,0.57,0.45,0.78,2.93,0.49,-3.32,1.0657391800998968
1076,0.57,0.45,0.78,2.01,0.88,-3.57,1.0657391800998968
1077,0.57,0.45,0.77,0.52,1.1,-4.3,1.0584422516131902
1078,0.57,0.46,0.78,-0.3,2.04,-4.6,1.07
1079,0.57,0.46,0.78,-1.49,2.35,-4.79,1.07
1080,0.55,0.45,0.78,-2.38,2.23,-4.6,1.0551777101512334
1081,0.56,0.45,0.79,-2.74,2.59,-5.27,1.0678014796768172
1082,0.56,0.44,0.8,-3.54,2.77,-4.85,1.071074227119671
1083,0.55,0.45,0.79,-3.26,2.99,-5.0,1.062591172558854
1084,0.55,0.44,0.8,-2.8,2.8,-4.51,1.0658799181896619
1085,0.55,0.44,0.81,-2.41,2.87,-4.09,1.0734057946554976
1086,0.55,0.43,0.81,-1.89,2.23,-3.57,1.069345594277173
1087,0.55,0.43,0.81,-0.58,2.26,-3.14,1.069345594277173
1088,0.53,0.43,0.81,0.34,2.26,-2.41,1.059197809665409
1089,0.55,0.43,0.81,1.34,2.13,-2.2,1.069345594277173
1090,0.55,0.42,0.82,2.53,1.65,-1.83,1.0729864864013898
1091,0.55,0.42,0.81,3.72,1.19,-1.43,1.065363787633126
1092,0.53,0.42,0.81,4.3,1.16,-0.79,1.0551777101512334
1093,0.55,0.43,0.81,5.24,1.16,-0.52,1.069345594277173
1094,0.55,0.43,0.81,5.88,0.76,-0.7,1.069345594277173
1095,0.55,0.43,0.81,5.91,0.58,-0.27,1.069345594277173
1096,0.56,0.43,0.8,6.68,0.76,-0.27,1.0670051546267245
1097,0.56,0.43,0.8,6.52,0.73,-0.61,1.0670051546267245
1098,0.56,0.44,0.79,5.82,0.55,-0.73,1.0636258740741502
1099,0.56,0.44,0.8,5.49,0.61,-1.25,1.071074227119671
1100,0.56,0.43,0.79,4.54,0.03,-1.74,1.0595281968876527
1101,0.56,0.43,0.79,4.12,-0.24,-1.92,1.0595281968876527
1102,0.58,0.43,0.79,3.41,-0.27,-2.8,1.070233619356073
1103,0.57,0.43,0.79,2.23,-0.49,-3.2,1.0648474069086145
1104,0.57,0.43,0.78,1.95,-0.18,-4.33,1.0574497624000867
1105,0.56,0.42,0.78,1.74,-0.21,-3.99,1.0480458005259121
1106,0.56,0.37,0.76,3.38,-6.28,-1.71,1.0139526616169021
1107,0.63,0.41,0.76,3.84,5.64,-4.88,1.0689246933250256
1108,0.52,0.43,0.78,0.34,-0.09,-5.37,1.0313583276436953
1109,0.59,0.42,0.78,1.43,2.47,-4.79,1.064377752492037
1110,0.58,0.43,0.78,1.34,3.48,-5.21,1.0628734637763801
1111,0.58,0.43,0.79,1.71,4.42,-4.88,1.070233619356073
1112,0.56,0.43,0.79,1.77,5.0,-4.54,1.0595281968876527
1113,0.55,0.43,0.8,2.07,5.43,-4.12,1.0617909398747007
1114,0.55,0.44,0.8,2.26,5.76,-3.51,1.0658799181896619
1115,0.54,0.45,0.8,2.2,5.3,-2.96,1.0649413129370089
1116,0.54,0.45,0.8,2.65,5.12,-2.32,1.0649413129370089
1117,0.52,0.44,0.81,2.53,4.33,-1.92,1.058347768930421
1118,0.53,0.44,0.82,3.08,3.35,-1.46,1.0709341716464182
1119,0.53,0.43,0.83,3.51,2.2,-1.46,1.074569681314339
1120,0.53,0.43,0.81,3.9,1.1,-1.4,1.059197809665409
1121,0.53,0.43,0.82,4.39,-0.12,-1.34,1.0668645649753299
1122,0.54,0.43,0.82,4.57,-0.91,-1.37,1.0718675291284832
1123,0.54,0.43,0.81,4.7,-1.52,-1.46,1.0642368157510809
1124,0.54,0.43,0.81,4.45,-2.07,-1.74,1.0642368157510809
1125,0.55,0.43,0.8,4.45,-2.32,-1.83,1.0617909398747007
1126,0.55,0.43,0.8,4.24,-2.38,-2.16,1.0617909398747007
1127,0.56,0.43,0.78,4.21,-2.44,-2.53,1.0520931517693668
1128,0.56,0.43,0.79,3.84,-2.04,-2.71,1.0595281968876527
1129,0.56,0.44,0.79,3.9,-1.83,-2.9,1.0636258740741502
1130,0.56,0.44,0.79,3.75,-0.85,-3.35,1.0636258740741502
1131,0.56,0.45,0.78,3.26,-0.09,-3.78,1.0604244433244643
1132,0.56,0.45,0.79,2.5,0.61,-3.93,1.0678014796768172
1133,0.56,0.46,0.79,1.8,1.22,-4.02,1.0720541031123383
1134,0.56,0.46,0.79,1.52,1.65,-3.81,1.0720541031123383
1135,0.56,0.46,0.79,1.16,2.29,-3.75,1.0720541031123383
1136,0.55,0.45,0.79,0.49,2.5,-3.75,1.062591172558854
1137,0.55,0.46,0.79,0.64,3.05,-3.75,1.0668645649753299
1138,0.56,0.46,0.8,0.49,3.05,-3.51,1.0794443014810908
1139,0.55,0.46,0.79,0.52,2.96,-3.48,1.0668645649753299
1140,0.55,0.46,0.8,0.34,3.05,-3.57,1.074290463515338
1141,0.55,0.45,0.81,0.12,3.11,-3.08,1.0775435026020992
1142,0.54,0.46,0.8,0.27,2.99,-2.53,1.0692053123698928
1143,0.54,0.46,0.8,-0.15,2.68,-2.56,1.0692053123698928
1144,0.54,0.45,0.81,0.15,2.5,-2.07,1.0724737759031686
1145,0.54,0.45,0.81,0.18,2.04,-2.01,1.0724737759031686
1146,0.54,0.45,0.81,0.27,1.83,-1.71,1.0724737759031686
1147,0.54,0.45,0.81,0.82,1.92,-1.22,1.0724737759031686
1148,0.55,0.44,0.81,1.22,1.55,-1.13,1.0734057946554976
1149,0.54,0.44,0.82,1.92,1.43,-0.67,1.0759182125050213
